incident_id,timestamp,customer_id,session_id,device_type,traffic_source,country,region,customer_segment,order_value,currency,payment_method,card_network,payment_attempt_number,payment_failure_reason,friction_type,baseline_conversion_probability,predicted_probability,model_confidence,treatment_group,intervention_type,discount_percent,discount_amount,expected_net_income,intervention_cost,recovered,recovered_gmv,incremental_gmv,revenue_saved,time_to_recovery_seconds,model_version,experiment_id
CHK_000091,2026-06-20T19:06:13Z,CUST_003848,SES_89481390,mobile,paid_search,IN,DL,high_value,25300.0,INR,upi,None,1,authentication_failure,technical,0.075,0.291,0.83,treatment,payment_retry,0.0,0.0,3340.61,20.0,0,0.0,0.0,-20.0,,v4.1.0-beta,EXP_001
CHK_000092,2026-06-20T19:18:04Z,CUST_000846,SES_42474521,mobile,direct,IN,UP,new,3750.0,INR,credit_card,Mastercard,1,customer_abandonment,price,0.027,0.215,0.77,treatment,personalized_offer,0.0,0.0,477.83,10.0,0,0.0,0.0,-10.0,,v4.1.0-beta,EXP_001
CHK_000093,2026-06-20T19:20:34Z,CUST_001410,SES_14338432,mobile,paid_search,IN,TG,price_sensitive,800.0,INR,upi,None,1,customer_abandonment,price,0.024,0.043,0.79,control,none,0.0,0.0,0.0,0.0,0,0.0,0.0,-0.0,,v4.1.0-beta,EXP_001
CHK_000094,2026-06-20T19:30:35Z,CUST_001207,SES_85796403,desktop,paid_search,IN,TN,price_sensitive,2050.0,INR,upi,None,3,customer_abandonment,price,0.038,0.057,0.8,control,none,0.0,0.0,0.0,0.0,0,0.0,0.0,-0.0,,v4.1.0-beta,EXP_001
CHK_000095,2026-06-20T19:37:59Z,CUST_000268,SES_76854434,desktop,organic,IN,KA,new,3800.0,INR,upi,None,1,authentication_failure,technical,0.046,0.243,0.86,treatment,payment_retry,0.0,0.0,524.89,20.0,0,0.0,0.0,-20.0,,v4.1.0-beta,EXP_001
CHK_000096,2026-06-20T19:38:36Z,CUST_001464,SES_15376405,desktop,social,IN,WB,new,2600.0,INR,credit_card,Mastercard,1,expired_card,payment,0.021,0.252,0.91,treatment,payment_retry,0.0,0.0,339.08,20.0,0,0.0,0.0,-20.0,,v4.1.0-beta,EXP_001
CHK_000097,2026-06-20T19:40:39Z,CUST_002695,SES_13769036,desktop,email,IN,GJ,returning,2450.0,INR,debit_card,Visa,1,bank_decline,payment,0.061,0.42,0.94,treatment,alternative_payment,0.0,0.0,437.39,20.0,0,0.0,0.0,-20.0,,v4.1.0-beta,EXP_001
CHK_000098,2026-06-20T19:47:42Z,CUST_001460,SES_55725610,desktop,direct,IN,TN,new,1650.0,INR,upi,None,2,authentication_failure,technical,0.054,0.25,0.86,treatment,payment_retry,0.0,0.0,220.97,20.0,0,0.0,0.0,-20.0,,v4.1.0-beta,EXP_001
CHK_000099,2026-06-20T19:48:49Z,CUST_001313,SES_24105721,desktop,direct,IN,GJ,new,5700.0,INR,debit_card,Visa,1,insufficient_funds,payment,0.016,0.205,0.88,treatment,payment_retry,0.0,0.0,791.83,20.0,0,0.0,0.0,-20.0,,v4.1.0-beta,EXP_001
CHK_000100,2026-06-20T19:55:47Z,CUST_001543,SES_74106512,mobile,direct,IN,UP,price_sensitive,3750.0,INR,upi,None,1,customer_abandonment,price,0.024,0.225,0.76,treatment,personalized_offer,0.0,0.0,498.76,10.0,0,0.0,0.0,-10.0,,v4.1.0-beta,EXP_001
CHK_000101,2026-06-20T19:56:23Z,CUST_000191,SES_18792403,mobile,paid_search,IN,KA,price_sensitive,4500.0,INR,upi,None,1,customer_abandonment,price,0.024,0.02,0.79,control,none,0.0,0.0,0.0,0.0,0,0.0,0.0,-0.0,,v4.1.0-beta,EXP_001
CHK_000102,2026-06-20T20:03:56Z,CUST_004426,SES_24898494,mobile,direct,IN,TG,new,2800.0,INR,net_banking,None,1,customer_abandonment,price,0.027,0.353,0.87,treatment,6_percent_discount,0.06,168.0,454.9,25.0,1,2632.0,2457.82,871.0,211,v4.1.0-beta,EXP_001
CHK_000103,2026-06-20T20:06:52Z,CUST_000844,SES_87899605,mobile,email,IN,TN,returning,1350.0,INR,upi,None,2,authentication_failure,technical,0.088,0.246,0.95,treatment,personalized_offer,0.0,0.0,135.87,10.0,0,0.0,0.0,-10.0,,v4.1.0-beta,EXP_001
CHK_000104,2026-06-20T20:11:24Z,CUST_000895,SES_29433096,tablet,paid_search,IN,KA,returning,7400.0,INR,debit_card,Visa,1,bank_decline,payment,0.059,0.352,0.83,treatment,alternative_payment,0.0,0.0,1172.0,20.0,0,0.0,0.0,-20.0,,v4.1.0-beta,EXP_001
CHK_000105,2026-06-20T20:15:32Z,CUST_001255,SES_87349360,mobile,organic,IN,KA,high_value,25000.0,INR,upi,None,1,authentication_failure,technical,0.075,0.283,0.96,treatment,payment_retry,0.0,0.0,3261.2,20.0,0,0.0,0.0,-20.0,,v4.1.0-beta,EXP_001
CHK_000106,2026-06-20T20:16:55Z,CUST_000965,SES_53128111,mobile,paid_search,IN,MH,returning,6400.0,INR,upi,None,1,insufficient_funds,payment,0.055,0.405,0.91,treatment,alternative_payment,0.0,0.0,1059.29,20.0,0,0.0,0.0,-20.0,,v4.1.0-beta,EXP_001
CHK_000107,2026-06-20T20:22:41Z,CUST_000898,SES_78842602,tablet,direct,IN,MH,new,800.0,INR,upi,None,2,technical_error,technical,0.047,0.314,0.86,treatment,payment_retry,0.0,0.0,99.0,20.0,0,0.0,0.0,-20.0,,v4.1.0-beta,EXP_001
CHK_000108,2026-06-20T20:23:03Z,CUST_001829,SES_73082863,mobile,social,IN,KA,new,16800.0,INR,upi,None,2,customer_abandonment,price,0.035,0.261,0.78,treatment,urgency_message,0.0,0.0,2236.17,10.0,0,0.0,0.0,-10.0,,v4.1.0-beta,EXP_001
CHK_000109,2026-06-20T20:26:33Z,CUST_003020,SES_89618784,mobile,organic,IN,KA,price_sensitive,4100.0,INR,upi,None,2,authentication_failure,technical,0.045,0.332,0.93,treatment,payment_retry,0.0,0.0,555.88,20.0,0,0.0,0.0,-20.0,,v4.1.0-beta,EXP_001
CHK_000110,2026-06-20T20:30:42Z,CUST_001079,SES_44594985,mobile,organic,IN,TN,new,3600.0,INR,debit_card,RuPay,1,authentication_failure,technical,0.04,0.278,0.95,treatment,payment_retry,0.0,0.0,514.46,20.0,0,0.0,0.0,-20.0,,v4.1.0-beta,EXP_001
CHK_000111,2026-06-20T20:41:08Z,CUST_001286,SES_75894616,desktop,direct,IN,TN,new,1450.0,INR,upi,None,1,technical_error,technical,0.041,0.194,0.87,treatment,payment_retry,0.0,0.0,178.1,20.0,0,0.0,0.0,-20.0,,v4.1.0-beta,EXP_001
CHK_000112,2026-06-20T20:43:26Z,CUST_000475,SES_19373960,desktop,paid_search,IN,TN,returning,11100.0,INR,upi,None,3,technical_error,technical,0.088,0.401,0.91,treatment,payment_retry,0.0,0.0,1455.6,20.0,0,0.0,0.0,-20.0,,v4.1.0-beta,EXP_001
CHK_000113,2026-06-20T20:48:55Z,CUST_002780,SES_85259871,mobile,direct,IN,MH,returning,22500.0,INR,upi,None,1,customer_abandonment,price,0.072,0.393,0.78,treatment,personalized_offer,0.0,0.0,3309.7,10.0,1,22500.0,17961.71,8540.0,313,v4.1.0-beta,EXP_001
CHK_000114,2026-06-20T20:52:42Z,CUST_001113,SES_74671722,mobile,social,IN,MH,price_sensitive,650.0,INR,upi,None,1,authentication_failure,technical,0.037,0.02,0.85,control,none,0.0,0.0,0.0,0.0,0,0.0,0.0,-0.0,,v4.1.0-beta,EXP_001
CHK_000115,2026-06-20T20:55:14Z,CUST_004325,SES_74576973,mobile,paid_search,IN,MH,returning,3600.0,INR,upi,None,1,authentication_failure,technical,0.085,0.401,0.83,treatment,payment_retry,0.0,0.0,421.44,20.0,0,0.0,0.0,-20.0,,v4.1.0-beta,EXP_001
CHK_000116,2026-06-20T20:57:22Z,CUST_002951,SES_98910494,mobile,paid_search,IN,DL,new,3900.0,INR,debit_card,Visa,1,bank_decline,payment,0.012,0.02,0.85,control,none,0.0,0.0,0.0,0.0,0,0.0,0.0,-0.0,,v4.1.0-beta,EXP_001
CHK_000117,2026-06-20T20:58:09Z,CUST_002772,SES_57190545,desktop,direct,IN,TN,price_sensitive,4100.0,INR,credit_card,Visa,1,customer_abandonment,price,0.03,0.206,0.77,treatment,personalized_offer,0.0,0.0,566.11,10.0,1,4100.0,3619.19,1548.0,132,v4.1.0-beta,EXP_001
CHK_000118,2026-06-20T20:58:32Z,CUST_004587,SES_69067086,mobile,organic,IN,KA,price_sensitive,2300.0,INR,upi,None,1,customer_abandonment,price,0.024,0.477,0.87,treatment,6_percent_discount,0.06,138.0,361.62,25.0,1,2162.0,2052.92,711.0,148,v4.1.0-beta,EXP_001
CHK_000119,2026-06-20T21:02:46Z,CUST_003854,SES_76823610,mobile,paid_search,IN,DL,new,6200.0,INR,upi,None,1,technical_error,technical,0.035,0.255,0.9,treatment,payment_retry,0.0,0.0,852.05,20.0,1,6200.0,5312.1,2336.0,354,v4.1.0-beta,EXP_001
CHK_000120,2026-06-20T21:04:52Z,CUST_000818,SES_93383141,mobile,direct,IN,DL,price_sensitive,2400.0,INR,credit_card,Visa,1,customer_abandonment,price,0.024,0.288,0.75,treatment,personalized_offer,0.0,0.0,309.1,10.0,0,0.0,0.0,-10.0,,v4.1.0-beta,EXP_001
CHK_000121,2026-06-20T21:10:17Z,CUST_000925,SES_49210092,desktop,social,IN,KA,price_sensitive,1050.0,INR,debit_card,Visa,1,bank_decline,payment,0.013,0.308,0.88,treatment,alternative_payment,0.0,0.0,132.7,20.0,1,1050.0,997.5,379.0,239,v4.1.0-beta,EXP_001
CHK_000122,2026-06-20T21:11:22Z,CUST_000479,SES_17515793,mobile,organic,IN,WB,returning,2200.0,INR,net_banking,None,2,technical_error,technical,0.088,0.23,0.88,treatment,personalized_offer,0.0,0.0,329.11,10.0,0,0.0,0.0,-10.0,,v4.1.0-beta,EXP_001
CHK_000123,2026-06-20T21:11:59Z,CUST_002390,SES_98174044,mobile,paid_search,IN,DL,new,2950.0,INR,credit_card,Mastercard,1,bank_decline,payment,0.012,0.254,0.85,treatment,alternative_payment,0.0,0.0,494.67,20.0,1,2950.0,2802.5,1101.0,112,v4.1.0-beta,EXP_001
CHK_000124,2026-06-20T21:13:26Z,CUST_001333,SES_95009345,tablet,organic,IN,TN,new,3550.0,INR,upi,None,2,technical_error,technical,0.047,0.229,0.91,treatment,alternative_payment,0.0,0.0,513.82,20.0,1,3550.0,2696.76,1329.0,895,v4.1.0-beta,EXP_001
CHK_000125,2026-06-20T21:14:16Z,CUST_004038,SES_79548796,desktop,email,IN,TG,returning,1400.0,INR,debit_card,Visa,1,insufficient_funds,payment,0.061,0.326,0.83,treatment,alternative_payment,0.0,0.0,168.02,20.0,0,0.0,0.0,-20.0,,v4.1.0-beta,EXP_001
CHK_000126,2026-06-20T21:17:02Z,CUST_004368,SES_19771780,mobile,organic,IN,UP,returning,4950.0,INR,credit_card,Visa,1,bank_decline,payment,0.055,0.455,0.96,treatment,alternative_payment,0.0,0.0,768.07,20.0,0,0.0,0.0,-20.0,,v4.1.0-beta,EXP_001
CHK_000127,2026-06-20T21:17:43Z,CUST_003145,SES_43983911,mobile,paid_search,IN,DL,price_sensitive,1300.0,INR,credit_card,RuPay,1,authentication_failure,technical,0.037,0.285,0.93,treatment,payment_retry,0.0,0.0,179.76,20.0,0,0.0,0.0,-20.0,,v4.1.0-beta,EXP_001
CHK_000128,2026-06-20T21:20:36Z,CUST_000626,SES_20196082,desktop,direct,IN,TN,price_sensitive,1600.0,INR,debit_card,RuPay,1,authentication_failure,technical,0.043,0.365,0.85,treatment,payment_retry,0.0,0.0,221.93,20.0,0,0.0,0.0,-20.0,,v4.1.0-beta,EXP_001
CHK_000129,2026-06-20T21:23:06Z,CUST_004264,SES_26218493,mobile,organic,IN,GJ,high_value,74600.0,INR,net_banking,None,1,customer_abandonment,price,0.062,0.39,0.77,treatment,personalized_offer,0.0,0.0,9378.02,10.0,1,74600.0,62317.71,28338.0,282,v4.1.0-beta,EXP_001
CHK_000130,2026-06-20T21:32:37Z,CUST_001033,SES_35396674,mobile,paid_search,IN,MH,price_sensitive,1750.0,INR,upi,None,2,customer_abandonment,price,0.032,0.434,0.87,treatment,4_percent_discount,0.04,70.0,312.59,25.0,0,0.0,0.0,-25.0,,v4.1.0-beta,EXP_001
CHK_000131,2026-06-20T21:34:00Z,CUST_001148,SES_91822245,mobile,email,IN,WB,returning,2700.0,INR,credit_card,Visa,2,expired_card,payment,0.068,0.318,0.9,treatment,payment_retry,0.0,0.0,433.65,20.0,1,2700.0,2178.36,1006.0,191,v4.1.0-beta,EXP_001
CHK_000132,2026-06-20T21:34:11Z,CUST_001846,SES_84524676,desktop,direct,IN,MH,price_sensitive,1450.0,INR,bnpl,None,1,customer_abandonment,price,0.03,0.461,0.8,treatment,8_percent_discount,0.08,116.0,233.24,25.0,0,0.0,0.0,-25.0,,v4.1.0-beta,EXP_001
CHK_000133,2026-06-20T21:34:24Z,CUST_001434,SES_98829450,mobile,paid_search,IN,DL,price_sensitive,1350.0,INR,upi,None,1,insufficient_funds,payment,0.012,0.35,0.93,treatment,alternative_payment,0.0,0.0,191.95,20.0,1,1350.0,1282.5,493.0,670,v4.1.0-beta,EXP_001
CHK_000134,2026-06-20T21:34:28Z,CUST_000281,SES_36532441,mobile,paid_search,IN,KA,new,3100.0,INR,upi,None,1,customer_abandonment,price,0.027,0.239,0.75,treatment,personalized_offer,0.0,0.0,444.26,10.0,1,3100.0,2798.25,1168.0,49,v4.1.0-beta,EXP_001
CHK_000135,2026-06-20T21:48:54Z,CUST_000640,SES_55965472,mobile,social,IN,TN,price_sensitive,2400.0,INR,upi,None,1,customer_abandonment,price,0.024,0.466,0.83,treatment,6_percent_discount,0.06,144.0,374.51,25.0,1,2256.0,2128.92,743.0,115,v4.1.0-beta,EXP_001
CHK_000136,2026-06-20T21:49:34Z,CUST_000078,SES_65046703,desktop,paid_search,IN,MH,new,3100.0,INR,wallet,None,2,customer_abandonment,price,0.041,0.421,0.88,treatment,8_percent_discount,0.08,248.0,493.24,25.0,0,0.0,0.0,-25.0,,v4.1.0-beta,EXP_001
CHK_000137,2026-06-20T21:52:28Z,CUST_004524,SES_79644674,desktop,paid_search,IN,TG,returning,3600.0,INR,upi,None,3,authentication_failure,technical,0.088,0.356,0.9,treatment,payment_retry,0.0,0.0,503.45,20.0,1,3600.0,2622.52,1348.0,142,v4.1.0-beta,EXP_001
CHK_000138,2026-06-20T21:53:46Z,CUST_000599,SES_77416575,tablet,direct,IN,GJ,returning,9050.0,INR,net_banking,None,2,technical_error,technical,0.088,0.086,0.92,control,none,0.0,0.0,0.0,0.0,0,0.0,0.0,-0.0,,v4.1.0-beta,EXP_001
CHK_000139,2026-06-20T22:05:16Z,CUST_004889,SES_77664846,desktop,social,IN,TN,price_sensitive,2450.0,INR,debit_card,Visa,1,authentication_failure,technical,0.043,0.264,0.94,treatment,payment_retry,0.0,0.0,286.14,20.0,1,2450.0,2038.69,911.0,268,v4.1.0-beta,EXP_001
CHK_000140,2026-06-20T22:05:49Z,CUST_000451,SES_34914510,mobile,direct,IN,KA,high_value,71700.0,INR,debit_card,RuPay,2,customer_abandonment,price,0.07,0.353,0.74,treatment,personalized_offer,0.0,0.0,9096.22,10.0,0,0.0,0.0,-10.0,,v4.1.0-beta,EXP_001
CHK_000141,2026-06-20T22:14:08Z,CUST_000713,SES_18594791,mobile,organic,IN,TG,returning,9950.0,INR,upi,None,1,authentication_failure,technical,0.085,0.241,0.83,treatment,alternative_payment,0.0,0.0,1456.12,20.0,0,0.0,0.0,-20.0,,v4.1.0-beta,EXP_001
CHK_000142,2026-06-20T22:15:43Z,CUST_000505,SES_11388832,mobile,email,IN,TN,new,900.0,INR,credit_card,Visa,1,customer_abandonment,price,0.027,0.235,0.76,treatment,personalized_offer,0.0,0.0,95.05,10.0,0,0.0,0.0,-10.0,,v4.1.0-beta,EXP_001
CHK_000143,2026-06-20T22:24:20Z,CUST_001265,SES_19388943,tablet,paid_search,IN,MH,returning,2500.0,INR,upi,None,1,insufficient_funds,payment,0.059,0.37,0.83,treatment,alternative_payment,0.0,0.0,398.9,20.0,1,2500.0,2137.69,930.0,299,v4.1.0-beta,EXP_001
CHK_000144,2026-06-20T22:24:31Z,CUST_002336,SES_38948224,mobile,direct,IN,DL,returning,2050.0,INR,net_banking,None,2,customer_abandonment,price,0.08,0.436,0.86,treatment,8_percent_discount,0.08,164.0,344.92,25.0,1,1886.0,1581.65,590.0,47,v4.1.0-beta,EXP_001
CHK_000145,2026-06-20T22:28:20Z,CUST_000370,SES_36708095,tablet,paid_search,IN,DL,new,1900.0,INR,upi,None,3,authentication_failure,technical,0.052,0.307,0.82,treatment,payment_retry,0.0,0.0,258.25,20.0,1,1900.0,1561.39,702.0,81,v4.1.0-beta,EXP_001
CHK_000146,2026-06-20T22:32:58Z,CUST_002713,SES_14353856,mobile,organic,IN,GJ,new,1200.0,INR,net_banking,None,1,authentication_failure,technical,0.04,0.061,0.89,control,none,0.0,0.0,0.0,0.0,0,0.0,0.0,-0.0,,v4.1.0-beta,EXP_001
CHK_000147,2026-06-20T22:34:12Z,CUST_000758,SES_36244230,mobile,organic,IN,WB,new,3200.0,INR,upi,None,1,authentication_failure,technical,0.04,0.039,0.96,control,none,0.0,0.0,0.0,0.0,0,0.0,0.0,-0.0,,v4.1.0-beta,EXP_001
CHK_000148,2026-06-20T22:37:41Z,CUST_004062,SES_85126551,mobile,direct,IN,WB,new,2100.0,INR,net_banking,None,1,customer_abandonment,price,0.027,0.369,0.86,treatment,4_percent_discount,0.04,84.0,367.7,25.0,1,2016.0,1855.85,689.0,895,v4.1.0-beta,EXP_001
CHK_000149,2026-06-20T22:45:07Z,CUST_001890,SES_81393822,mobile,paid_search,IN,GJ,price_sensitive,1150.0,INR,upi,None,2,technical_error,technical,0.04,0.268,0.84,treatment,payment_retry,0.0,0.0,141.29,20.0,1,1150.0,994.23,417.0,130,v4.1.0-beta,EXP_001
CHK_000150,2026-06-20T22:50:39Z,CUST_002704,SES_86932333,desktop,direct,IN,DL,returning,5100.0,INR,debit_card,Visa,2,insufficient_funds,payment,0.069,0.357,0.87,treatment,alternative_payment,0.0,0.0,796.56,20.0,1,5100.0,4110.69,1918.0,31,v4.1.0-beta,EXP_001
CHK_000151,2026-06-20T22:56:59Z,CUST_002514,SES_44750044,mobile,social,IN,MH,price_sensitive,2850.0,INR,credit_card,Mastercard,1,customer_abandonment,price,0.024,0.458,0.8,treatment,8_percent_discount,0.08,228.0,470.8,25.0,1,2622.0,2489.98,830.0,228,v4.1.0-beta,EXP_001
CHK_000152,2026-06-20T23:04:57Z,CUST_001890,SES_81761975,mobile,social,IN,GJ,price_sensitive,1400.0,INR,upi,None,1,technical_error,technical,0.032,0.229,0.87,treatment,payment_retry,0.0,0.0,201.15,20.0,0,0.0,0.0,-20.0,,v4.1.0-beta,EXP_001
CHK_000153,2026-06-20T23:24:54Z,CUST_000162,SES_37145686,mobile,paid_search,IN,TG,price_sensitive,2550.0,INR,upi,None,2,customer_abandonment,price,0.032,0.189,0.86,treatment,personalized_offer,0.0,0.0,423.56,10.0,0,0.0,0.0,-10.0,,v4.1.0-beta,EXP_001
CHK_000154,2026-06-20T23:30:35Z,CUST_001760,SES_71336260,desktop,social,IN,MH,price_sensitive,2200.0,INR,credit_card,Visa,1,bank_decline,payment,0.013,0.391,0.95,treatment,alternative_payment,0.0,0.0,331.06,20.0,0,0.0,0.0,-20.0,,v4.1.0-beta,EXP_001
CHK_000155,2026-06-20T23:41:23Z,CUST_001354,SES_18329741,mobile,organic,IN,MH,new,2150.0,INR,upi,None,1,customer_abandonment,price,0.027,0.25,0.77,treatment,personalized_offer,0.0,0.0,313.42,10.0,0,0.0,0.0,-10.0,,v4.1.0-beta,EXP_001
CHK_000156,2026-06-21T00:19:33Z,CUST_001874,SES_29342002,mobile,paid_search,IN,MH,new,4750.0,INR,upi,None,1,insufficient_funds,payment,0.012,0.465,0.93,treatment,alternative_payment,0.0,0.0,763.29,20.0,1,4750.0,4512.5,1785.0,523,v4.1.0-beta,EXP_001
CHK_000157,2026-06-21T00:50:11Z,CUST_000051,SES_59139983,mobile,direct,IN,MH,high_value,74700.0,INR,wallet,None,3,customer_abandonment,price,0.07,0.358,0.84,treatment,2_percent_discount,0.02,1494.0,10597.59,25.0,1,73206.0,57743.01,26867.0,226,v4.1.0-beta,EXP_001
CHK_000158,2026-06-21T06:11:58Z,CUST_001296,SES_73547384,mobile,direct,IN,DL,high_value,69100.0,INR,credit_card,Visa,1,customer_abandonment,price,0.062,0.087,0.83,control,none,0.0,0.0,0.0,0.0,0,0.0,0.0,-0.0,,v4.1.0-beta,EXP_001
CHK_000159,2026-06-21T06:56:38Z,CUST_000558,SES_22015115,mobile,organic,IN,MH,returning,4150.0,INR,upi,None,2,authentication_failure,technical,0.088,0.228,0.92,treatment,personalized_offer,0.0,0.0,522.67,10.0,0,0.0,0.0,-10.0,,v4.1.0-beta,EXP_001
CHK_000160,2026-06-21T06:58:59Z,CUST_004966,SES_39562226,mobile,email,IN,MH,returning,14900.0,INR,debit_card,RuPay,1,bank_decline,payment,0.055,0.424,0.92,treatment,alternative_payment,0.0,0.0,2382.04,20.0,0,0.0,0.0,-20.0,,v4.1.0-beta,EXP_001
CHK_000161,2026-06-21T07:05:27Z,CUST_001861,SES_75328720,mobile,organic,IN,KA,new,1800.0,INR,upi,None,2,customer_abandonment,price,0.035,0.279,0.74,treatment,personalized_offer,0.0,0.0,278.89,10.0,0,0.0,0.0,-10.0,,v4.1.0-beta,EXP_001
CHK_000162,2026-06-21T07:48:00Z,CUST_001915,SES_31487481,desktop,direct,IN,MH,returning,14600.0,INR,debit_card,Mastercard,2,authentication_failure,technical,0.088,0.049,0.93,control,none,0.0,0.0,0.0,0.0,0,0.0,0.0,-0.0,,v4.1.0-beta,EXP_001
CHK_000163,2026-06-21T08:16:39Z,CUST_001527,SES_79430432,mobile,social,IN,KA,new,2250.0,INR,upi,None,3,technical_error,technical,0.043,0.204,0.92,treatment,personalized_offer,0.0,0.0,253.49,10.0,0,0.0,0.0,-10.0,,v4.1.0-beta,EXP_001
CHK_000164,2026-06-21T09:48:05Z,CUST_001788,SES_31059553,mobile,organic,IN,KA,returning,6900.0,INR,debit_card,Visa,2,authentication_failure,technical,0.088,0.321,0.85,treatment,payment_retry,0.0,0.0,1134.83,20.0,0,0.0,0.0,-20.0,,v4.1.0-beta,EXP_001
CHK_000165,2026-06-21T09:52:10Z,CUST_001915,SES_89255784,desktop,email,IN,MH,returning,4050.0,INR,debit_card,RuPay,1,insufficient_funds,payment,0.061,0.307,0.83,treatment,personalized_offer,0.0,0.0,507.82,10.0,0,0.0,0.0,-10.0,,v4.1.0-beta,EXP_001
CHK_000166,2026-06-21T10:02:47Z,CUST_000171,SES_92550255,mobile,direct,IN,MH,returning,10000.0,INR,credit_card,Mastercard,1,customer_abandonment,price,0.072,0.398,0.85,treatment,8_percent_discount,0.08,800.0,1635.3,25.0,0,0.0,0.0,-25.0,,v4.1.0-beta,EXP_001
CHK_000167,2026-06-21T10:54:28Z,CUST_000987,SES_73421126,mobile,paid_search,IN,GJ,returning,4500.0,INR,upi,None,1,authentication_failure,technical,0.085,0.322,0.95,treatment,payment_retry,0.0,0.0,572.53,20.0,0,0.0,0.0,-20.0,,v4.1.0-beta,EXP_001
CHK_000168,2026-06-21T11:06:03Z,CUST_000334,SES_35500800,mobile,social,IN,TN,new,6450.0,INR,credit_card,Mastercard,1,authentication_failure,technical,0.04,0.26,0.82,treatment,payment_retry,0.0,0.0,994.29,20.0,1,6450.0,5401.57,2431.0,91,v4.1.0-beta,EXP_001
CHK_000169,2026-06-21T11:12:49Z,CUST_001560,SES_31999471,mobile,social,IN,KA,price_sensitive,1150.0,INR,upi,None,1,customer_abandonment,price,0.024,0.335,0.79,treatment,personalized_offer,0.0,0.0,170.31,10.0,1,1150.0,1057.02,427.0,895,v4.1.0-beta,EXP_001
CHK_000170,2026-06-21T11:17:47Z,CUST_001772,SES_89770052,mobile,social,IN,DL,new,1800.0,INR,upi,None,1,technical_error,technical,0.035,0.359,0.9,treatment,payment_retry,0.0,0.0,223.17,20.0,0,0.0,0.0,-20.0,,v4.1.0-beta,EXP_001
CHK_000171,2026-06-21T11:18:18Z,CUST_002437,SES_78885433,mobile,social,IN,DL,new,15400.0,INR,wallet,None,1,technical_error,technical,0.035,0.13,0.86,treatment,personalized_offer,0.0,0.0,2137.05,10.0,0,0.0,0.0,-10.0,,v4.1.0-beta,EXP_001
CHK_000172,2026-06-21T11:25:12Z,CUST_003894,SES_32565524,mobile,social,IN,DL,price_sensitive,1050.0,INR,wallet,None,1,technical_error,technical,0.032,0.246,0.84,treatment,payment_retry,0.0,0.0,124.73,20.0,1,1050.0,925.78,379.0,202,v4.1.0-beta,EXP_001
CHK_000173,2026-06-21T11:33:36Z,CUST_000751,SES_57798755,mobile,organic,IN,TG,new,2850.0,INR,upi,None,3,customer_abandonment,price,0.035,0.382,0.84,treatment,4_percent_discount,0.04,114.0,474.85,25.0,0,0.0,0.0,-25.0,,v4.1.0-beta,EXP_001
CHK_000174,2026-06-21T11:41:25Z,CUST_003524,SES_17832136,mobile,direct,IN,KA,returning,4050.0,INR,bnpl,None,1,technical_error,technical,0.08,0.232,0.87,treatment,personalized_offer,0.0,0.0,494.61,10.0,0,0.0,0.0,-10.0,,v4.1.0-beta,EXP_001
CHK_000175,2026-06-21T11:52:09Z,CUST_000746,SES_17322790,mobile,organic,IN,GJ,high_value,46600.0,INR,upi,None,1,customer_abandonment,price,0.062,0.314,0.8,treatment,2_percent_discount,0.02,932.0,7932.92,25.0,0,0.0,0.0,-25.0,,v4.1.0-beta,EXP_001
CHK_000176,2026-06-21T12:02:06Z,CUST_001296,SES_94614411,mobile,organic,IN,DL,high_value,29100.0,INR,credit_card,RuPay,1,customer_abandonment,price,0.062,0.37,0.86,treatment,8_percent_discount,0.08,2328.0,4666.68,25.0,0,0.0,0.0,-25.0,,v4.1.0-beta,EXP_001
CHK_000177,2026-06-21T12:03:15Z,CUST_000291,SES_62076882,mobile,social,IN,UP,new,8100.0,INR,credit_card,Visa,1,expired_card,payment,0.015,0.281,0.91,treatment,payment_retry,0.0,0.0,1169.62,20.0,0,0.0,0.0,-20.0,,v4.1.0-beta,EXP_001
CHK_000178,2026-06-21T12:29:59Z,CUST_004508,SES_16544283,mobile,paid_search,IN,TN,returning,1650.0,INR,debit_card,Visa,1,insufficient_funds,payment,0.055,0.062,0.84,control,none,0.0,0.0,0.0,0.0,0,0.0,0.0,-0.0,,v4.1.0-beta,EXP_001
CHK_000179,2026-06-21T12:36:48Z,CUST_001918,SES_94448974,mobile,organic,IN,UP,new,4200.0,INR,upi,None,1,authentication_failure,technical,0.04,0.2,0.92,treatment,payment_retry,0.0,0.0,546.09,20.0,0,0.0,0.0,-20.0,,v4.1.0-beta,EXP_001
CHK_000180,2026-06-21T12:42:01Z,CUST_003704,SES_11432355,mobile,email,IN,GJ,returning,12700.0,INR,upi,None,1,technical_error,technical,0.08,0.295,0.91,treatment,payment_retry,0.0,0.0,1688.59,20.0,0,0.0,0.0,-20.0,,v4.1.0-beta,EXP_001
CHK_000181,2026-06-21T12:53:00Z,CUST_000158,SES_10562986,mobile,paid_search,IN,KA,returning,3950.0,INR,upi,None,1,authentication_failure,technical,0.085,0.355,0.82,treatment,payment_retry,0.0,0.0,538.59,20.0,0,0.0,0.0,-20.0,,v4.1.0-beta,EXP_001
